Labware 2_3,09093,FMCA gain 600,04/29/2019 12:55:48,CLARIOstar
53,2727,1217,1307,3212,1820,424,3386,4700,2799,2338,457,2455,2314,1055,2045,721,2786,3348,3387,2612,4251,2127,6117
66,2887,1520,1766,2550,1890,393,4735,2000,1963,1740,1463,3458,4249,663,2406,853,952,2701,2121,926,3448,1423,6792
68,2629,1759,2384,336,1047,2515,1145,2925,3781,1333,1962,1792,2464,1049,3363,2071,2862,2658,1782,3144,3092,3145,6330
68,2483,1710,884,1973,4209,935,2223,2007,1271,888,2079,398,2017,1479,2963,396,792,1818,2662,1892,2673,1773,7157
63,1437,2185,1269,2818,3011,2668,1525,2062,2375,4418,847,1648,1313,4520,2905,1463,1146,1521,1313,1110,2009,4585,6354
63,4248,2676,1867,1258,3319,873,1748,1140,1841,1404,2616,1293,2907,2827,2798,1379,2960,1436,2108,848,4419,1231,7650
76,2627,4094,349,2011,2315,906,921,2293,4485,1637,193,2349,1450,1742,1761,534,903,2384,2175,1810,1975,2845,7830
68,4143,2782,3245,1521,3154,1891,3117,1468,3093,721,5054,3987,4595,2083,2637,2681,4550,2028,904,822,5272,1956,8439
58,1680,888,1906,2850,2065,2698,956,824,2727,3397,5014,5337,2427,2789,1866,707,3564,632,2236,2507,555,3186,8064
62,1578,1897,2724,3739,2351,2008,4393,2275,1363,1483,1404,3456,4440,1208,1417,1629,410,1255,1142,1974,1813,1741,7322
82,1858,1637,1490,2596,711,2022,2196,4551,2731,2165,1796,1956,4510,2548,2717,4585,2763,687,4290,3258,326,2817,7725
73,3817,1582,833,1954,369,1659,569,1522,1679,1646,1535,991,1830,114,2339,387,2613,1244,2485,986,4592,1520,7997
64,7576,7449,7320,6734,7940,8248,7553,8554,7638,7259,6333,5405,5636,6998,5827,7420,6316,7497,6669,8721,7150,7839,7163

Labware 1_3,09099,FMCA gain 800 v2,05/03/2019 12:17:18,CLARIOstar
470,34762,29014,36793,31867,43398,26033,34581,27116,32121,22229,31961,22405,23919,16037,20304,15572,19427,12623,15294,15966,20469,15675,25833
361,6280,11500,5387,11780,7880,17143,11235,24031,22704,6047,13122,10696,13254,15042,11573,18139,7667,2318,15282,12845,1102,4471,30025
284,8388,1220,14373,6922,12894,16566,3993,7300,15934,8278,11229,11709,20704,6413,14657,11261,11972,1688,10310,2476,4124,2609,44326
246,16591,7398,7940,19533,11110,2548,20650,28628,17097,14150,2671,14889,14144,6338,12418,4267,17033,20408,20718,15910,25899,12948,36949
278,17566,9143,10689,15337,11347,2278,28430,12087,11835,10529,8729,20878,25732,3914,14510,5087,5639,16356,12818,5538,20958,8525,41041
266,15818,10633,14326,1956,6262,15136,6895,17614,22868,7981,11736,10752,14909,6302,20376,12549,17348,16020,10747,18973,18855,19101,38419
298,14971,10410,5236,12022,25541,5613,13442,12134,7637,5274,12512,2284,12171,8874,17861,2334,4707,10983,16140,11518,16348,10685,43443
261,8638,13221,7662,16976,18239,16081,9147,12428,14302,26614,4995,9915,7805,27301,17509,8838,6820,9056,7824,6569,12172,27759,38533
318,25474,16210,11276,7598,20004,5206,10527,6801,11039,8402,15727,7763,17608,17035,16767,8376,17881,8672,12757,5065,26612,7379,46181
362,15815,24779,1999,12047,13937,5404,5522,13737,27074,9843,1043,14122,8719,10443,10558,3113,5283,14354,13056,10766,11861,17065,47001
308,25010,16711,19529,9119,19048,11362,18864,8736,18663,4256,30531,24111,27633,12536,15907,16242,27452,12248,5371,4846,31756,11784,50823
256,10112,5331,11343,17149,12415,16205,5679,4810,16373,20509,30089,32072,14666,16767,11182,4139,21427,3694,13362,15133,3247,19124,48504
319,9400,11451,16438,22663,14113,11976,26366,13683,8139,8871,8265,20683,26688,7206,8504,9765,2366,7492,6732,11886,10820,10442,43821
361,11064,9839,8881,15552,4194,11956,13028,27249,16415,12779,10712,11583,26787,15162,16186,27491,16517,3958,25552,19388,1853,16844,46090
345,22963,9429,4762,11607,2114,9901,3288,9108,10027,9848,9191,5816,10843,575,13998,2246,15616,7395,14817,5718,27227,9124,47019
298,44790,44110,43207,40013,47189,49015,44855,50529,45385,43176,37769,32111,33608,41711,34647,44235,37600,44461,39604,51717,42545,46885,42957

Labware 1_4,09100,FMCA gain 600,05/03/2019 12:32:29,CLARIOstar
86,4071,4026,5825,3696,6269,3723,4020,2697,4530,3947,5895,3795,5477,3741,4780,4487,6126,5301,6829,5205,6637,4683,5057
82,247,589,2341,1061,194,1437,215,3972,3227,1720,2333,4287,440,1857,343,597,1745,2099,439,1484,832,2903,5601
62,1678,3156,787,1885,2577,211,882,199,472,1880,311,929,4205,3694,4018,878,1957,2788,4174,1868,1447,841,6889
57,597,749,2114,2561,1428,953,564,1400,648,1642,4164,1189,3226,1673,3684,6233,766,1102,4411,4173,1379,3670,6853
63,203,1744,4157,1175,1600,4118,4334,1389,2200,2278,4500,280,5926,1785,1072,3252,3046,815,2315,368,4514,1622,7031
56,1000,2572,1607,817,3032,3613,5923,4459,1635,3599,1154,4543,3337,1061,2263,1443,594,3513,1254,2199,1190,5848,7659
65,1865,896,3815,521,1379,2631,2408,739,5630,1903,1207,2598,1977,1342,1048,616,3469,834,1129,2565,153,2729,6943
62,465,1077,1565,3035,1511,663,1006,1628,3037,1831,2935,4048,278,1830,2499,1731,1655,1641,4003,602,1664,1468,6994
65,1004,174,3337,590,1596,1323,546,907,3609,694,453,865,404,422,1320,271,4595,1314,715,1050,1206,1349,7675
69,1443,2503,631,344,1722,1687,1829,4399,1793,3738,359,4240,428,268,2813,1643,4074,4786,2078,520,2686,522,7304
67,582,3220,1557,1100,1923,615,1898,271,320,1139,614,632,617,3781,1891,2870,1923,823,514,1130,520,481,9180
66,340,571,818,4772,3811,1450,2351,2445,221,786,1591,4708,1576,401,2764,377,4418,3977,389,379,368,522,8675
68,1620,1036,904,1130,2077,825,413,245,518,1756,1083,201,1375,3419,231,540,1972,393,2590,188,2017,484,7727
75,3996,2073,2390,282,774,1691,454,1181,820,2210,3303,644,1404,474,252,341,4451,2109,4620,5085,912,5119,8524
77,1664,2998,1595,281,1451,297,238,454,2031,1765,1524,155,2247,1023,1493,1476,457,447,4503,1735,297,834,8317
72,4369,5969,6194,6877,6813,7154,6677,7441,7414,7664,8232,7412,5957,7372,7123,7490,7104,8041,8387,8161,6862,7775,7806

Labware 1_4,09100,FMCA gain 800 v2,05/03/2019 12:35:56,CLARIOstar
403,25203,24880,35621,22949,38438,22940,25039,16880,28143,24413,36223,23549,33901,23079,29372,27756,37332,32770,41933,32186,40922,28809,30915
383,1440,3604,14448,6527,1095,8722,1232,24249,19742,10550,14262,26416,2626,11415,2041,3636,10656,12828,2649,9167,5089,17920,34272
283,10277,19483,4777,11543,15892,1182,5369,1120,2837,11584,1836,5686,25844,22811,24686,5325,12032,17164,25579,11429,8799,5130,42064
259,3565,4525,13013,15755,8746,5745,3389,8565,3926,10069,25608,7268,19719,10155,22588,38123,4588,6615,27187,25416,8336,22443,41677
276,1145,10552,25283,7136,9663,24997,26389,8463,13382,13845,27230,1601,35867,10873,6481,19793,18536,4896,14068,2156,27455,9803,42561
255,6083,15723,9661,4921,18370,21798,35929,26971,9857,21686,6943,27554,20418,6354,13689,8635,3559,21292,7606,13257,7284,35446,46363
292,11356,5386,23260,3080,8362,15968,14644,4416,34070,11572,7168,15705,11956,8044,6244,3697,21004,4935,6779,15832,811,16820,42486
262,2763,6437,9456,18461,9187,3932,6052,9853,18467,11149,17925,24598,1645,11072,15163,10448,10049,9949,24501,3562,10153,8806,42624
307,5977,964,20142,3512,9717,7945,3212,5473,21816,4164,2686,5232,2371,2492,8018,1561,27803,8052,4270,6358,7298,8143,46387
355,8668,15250,3772,2006,10450,10196,11082,26746,10847,22709,2080,25624,2512,1522,16960,9875,24715,29012,12532,3042,16237,3109,44107
308,3485,19454,9389,6524,11607,3691,11460,1543,1851,6822,3668,3705,3642,22885,11390,17467,11669,4927,3044,6883,3140,2878,55401
293,1991,3380,4877,28818,23044,8643,14253,14799,1249,4702,9518,28555,9503,2342,16694,2206,26826,24009,2266,2209,2142,3062,52122
317,9785,6270,5456,6898,12512,4931,2452,1404,3083,10498,6517,1127,8375,20619,1331,3254,11891,2296,15656,1060,12164,2863,46638
356,24176,12457,14463,1608,4607,10137,2660,7134,4866,13283,19800,3831,8436,2771,1459,2008,26865,12722,27723,30682,5448,30894,51031
355,9972,18064,9483,1575,8691,1683,1344,2604,12258,10587,9116,824,13560,6051,8893,8919,2616,2588,27155,10387,1685,4926,49756
350,26135,35751,37079,40892,40524,42573,39810,44328,44209,45706,49165,44225,35730,43950,42534,44748,42654,47987,50166,48632,40902,46576,46739

